KOG_ID	ko01100_module_ID
K00838	M00030: Lysine_biosynthesis_AAA_pathway_2_oxoglutarate_2_aminoadipate_lysine
K00143	M00030: Lysine_biosynthesis_AAA_pathway_2_oxoglutarate_2_aminoadipate_lysine
K00293	M00030: Lysine_biosynthesis_AAA_pathway_2_oxoglutarate_2_aminoadipate_lysine
K24034	M00030: Lysine_biosynthesis_AAA_pathway_2_oxoglutarate_2_aminoadipate_lysine
K00290	M00030: Lysine_biosynthesis_AAA_pathway_2_oxoglutarate_2_aminoadipate_lysine
K05826	M00031: Lysine_biosynthesis_mediated_by_LysW_2_aminoadipate_lysine
K05827	M00031: Lysine_biosynthesis_mediated_by_LysW_2_aminoadipate_lysine
K05828	M00031: Lysine_biosynthesis_mediated_by_LysW_2_aminoadipate_lysine
K05829	M00031: Lysine_biosynthesis_mediated_by_LysW_2_aminoadipate_lysine
K05830	M00031: Lysine_biosynthesis_mediated_by_LysW_2_aminoadipate_lysine
K05831	M00031: Lysine_biosynthesis_mediated_by_LysW_2_aminoadipate_lysine
K14157	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K14085	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K00825	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K15791	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K00658	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K00382	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K00252	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K07514	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K07515	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K07511	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K00022	M00032: Lysine_degradation_lysine_saccharopine_acetoacetyl_CoA
K00928	M00033: Ectoine_biosynthesis_aspartate_ectoine
K00133	M00033: Ectoine_biosynthesis_aspartate_ectoine
K00836	M00033: Ectoine_biosynthesis_aspartate_ectoine
K06718	M00033: Ectoine_biosynthesis_aspartate_ectoine
K06720	M00033: Ectoine_biosynthesis_aspartate_ectoine
K00789	M00034: Methionine_salvage_pathway
K01611	M00034: Methionine_salvage_pathway
K00797	M00034: Methionine_salvage_pathway
K01243	M00034: Methionine_salvage_pathway
K01244	M00034: Methionine_salvage_pathway
K00899	M00034: Methionine_salvage_pathway
K00772	M00034: Methionine_salvage_pathway
K05810	M00034: Methionine_salvage_pathway
K08963	M00034: Methionine_salvage_pathway
K16054	M00034: Methionine_salvage_pathway
K08964	M00034: Methionine_salvage_pathway
K09880	M00034: Methionine_salvage_pathway
K08965	M00034: Methionine_salvage_pathway
K08966	M00034: Methionine_salvage_pathway
K08967	M00034: Methionine_salvage_pathway
K00815	M00034: Methionine_salvage_pathway
K08969	M00034: Methionine_salvage_pathway
K23977	M00034: Methionine_salvage_pathway
K00832	M00034: Methionine_salvage_pathway
K00838	M00034: Methionine_salvage_pathway
K00789	M00035: Methionine_degradation
K00552	M00035: Methionine_degradation
K00558	M00035: Methionine_degradation
K17398	M00035: Methionine_degradation
K17399	M00035: Methionine_degradation
K01251	M00035: Methionine_degradation
K01697	M00035: Methionine_degradation
K10150	M00035: Methionine_degradation
K00826	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K00166	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K00167	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K11381	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K09699	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K00382	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K00253	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K00249	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K01968	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K01969	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K05607	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K13766	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K01640	M00036: Leucine_degradation_leucine_acetoacetate_acetyl_CoA
K00502	M00037: Melatonin_biosynthesis_animals_tryptophan_serotonin_melatonin
K01593	M00037: Melatonin_biosynthesis_animals_tryptophan_serotonin_melatonin
K00669	M00037: Melatonin_biosynthesis_animals_tryptophan_serotonin_melatonin
K00543	M00037: Melatonin_biosynthesis_animals_tryptophan_serotonin_melatonin
K00453	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K00463	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K01432	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K14263	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K07130	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K00486	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K01556	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K00452	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K03392	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K10217	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K23234	M00038: Tryptophan_metabolism_tryptophan_kynurenine_2_aminomuconate
K10775	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K13064	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K00487	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K01904	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K13065	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K09754	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K00588	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K09753	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K09755	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K13066	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K00083	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K22395	M00039: Monolignol_biosynthesis_phenylalanine_tyrosine_monolignol
K01850	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K04092	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K14170	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K00832	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K15849	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K00220	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K24018	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K15227	M00040: Tyrosine_biosynthesis_chorismate_arogenate_tyrosine
K00505	M00042: Catecholamine_biosynthesis_tyrosine_dopamine_noradrenaline_adrenaline
K00501	M00042: Catecholamine_biosynthesis_tyrosine_dopamine_noradrenaline_adrenaline
K01593	M00042: Catecholamine_biosynthesis_tyrosine_dopamine_noradrenaline_adrenaline
K00503	M00042: Catecholamine_biosynthesis_tyrosine_dopamine_noradrenaline_adrenaline
K00553	M00042: Catecholamine_biosynthesis_tyrosine_dopamine_noradrenaline_adrenaline
K00431	M00043: Thyroid_hormone_biosynthesis_tyrosine_triiodothyronine_thyroxine
K00815	M00044: Tyrosine_degradation_tyrosine_homogentisate
K00838	M00044: Tyrosine_degradation_tyrosine_homogentisate
K00832	M00044: Tyrosine_degradation_tyrosine_homogentisate
K03334	M00044: Tyrosine_degradation_tyrosine_homogentisate
K00457	M00044: Tyrosine_degradation_tyrosine_homogentisate
K00451	M00044: Tyrosine_degradation_tyrosine_homogentisate
K01800	M00044: Tyrosine_degradation_tyrosine_homogentisate
K01555	M00044: Tyrosine_degradation_tyrosine_homogentisate
K16171	M00044: Tyrosine_degradation_tyrosine_homogentisate
K01745	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K01712	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K01468	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K01479	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K00603	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K13990	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K05603	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K01458	M00045: Histidine_degradation_histidine_N_formiminoglutamate_glutamate
K00207	M00046: Pyrimidine_degradation_uracil_beta_alanine_thymine_3_aminoisobutanoate
K17722	M00046: Pyrimidine_degradation_uracil_beta_alanine_thymine_3_aminoisobutanoate
K17723	M00046: Pyrimidine_degradation_uracil_beta_alanine_thymine_3_aminoisobutanoate
K01464	M00046: Pyrimidine_degradation_uracil_beta_alanine_thymine_3_aminoisobutanoate
K01431	M00046: Pyrimidine_degradation_uracil_beta_alanine_thymine_3_aminoisobutanoate
K06016	M00046: Pyrimidine_degradation_uracil_beta_alanine_thymine_3_aminoisobutanoate
K00613	M00047: Creatine_pathway
K00542	M00047: Creatine_pathway
K00933	M00047: Creatine_pathway
K27382	M00047: Creatine_pathway
K00764	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01945	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11787	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11788	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K13713	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K00601	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11175	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K08289	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11787	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01492	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01952	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K23269	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K23264	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K23265	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K23270	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K23265	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01933	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11787	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11788	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01587	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11808	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01589	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01588	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01923	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01587	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K13713	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01756	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K00602	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01492	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K06863	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K11176	M00048: De_novo_purine_biosynthesis_PRPP_glutamine_IMP
K01939	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K01756	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K00939	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K18532	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K18533	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K00944	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K00940	M00049: Adenine_ribonucleotide_biosynthesis_IMP_ADP_ATP
K00088	M00050: Guanine_ribonucleotide_biosynthesis_IMP_GDP_GTP
K01951	M00050: Guanine_ribonucleotide_biosynthesis_IMP_GDP_GTP
K00942	M00050: Guanine_ribonucleotide_biosynthesis_IMP_GDP_GTP
K00940	M00050: Guanine_ribonucleotide_biosynthesis_IMP_GDP_GTP
K18533	M00050: Guanine_ribonucleotide_biosynthesis_IMP_GDP_GTP
K11540	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K11541	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K01465	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K01954	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K01955	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K01956	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K00609	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K00610	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K00608	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K01465	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K00226	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K00254	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K17828	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K13421	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K00762	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K01591	M00051: De_novo_pyrimidine_biosynthesis_glutamine_PRPP_UMP
K13800	M00052: Pyrimidine_ribonucleotide_biosynthesis_UMP_UDP_UTP_CDP_CTP
K13809	M00052: Pyrimidine_ribonucleotide_biosynthesis_UMP_UDP_UTP_CDP_CTP
K09903	M00052: Pyrimidine_ribonucleotide_biosynthesis_UMP_UDP_UTP_CDP_CTP
K00940	M00052: Pyrimidine_ribonucleotide_biosynthesis_UMP_UDP_UTP_CDP_CTP
K18533	M00052: Pyrimidine_ribonucleotide_biosynthesis_UMP_UDP_UTP_CDP_CTP
K01937	M00052: Pyrimidine_ribonucleotide_biosynthesis_UMP_UDP_UTP_CDP_CTP
K00525	M00053: Deoxyribonucleotide_biosynthesis_ADP_GDP_CDP_UDP_dATP_dGTP_dCTP_dUTP
K00526	M00053: Deoxyribonucleotide_biosynthesis_ADP_GDP_CDP_UDP_dATP_dGTP_dCTP_dUTP
K10807	M00053: Deoxyribonucleotide_biosynthesis_ADP_GDP_CDP_UDP_dATP_dGTP_dCTP_dUTP
K10808	M00053: Deoxyribonucleotide_biosynthesis_ADP_GDP_CDP_UDP_dATP_dGTP_dCTP_dUTP
K00940	M00053: Deoxyribonucleotide_biosynthesis_ADP_GDP_CDP_UDP_dATP_dGTP_dCTP_dUTP
K18533	M00053: Deoxyribonucleotide_biosynthesis_ADP_GDP_CDP_UDP_dATP_dGTP_dCTP_dUTP
K01001	M00055: N_glycan_precursor_biosynthesis
K07432	M00055: N_glycan_precursor_biosynthesis
K07441	M00055: N_glycan_precursor_biosynthesis
K03842	M00055: N_glycan_precursor_biosynthesis
K03843	M00055: N_glycan_precursor_biosynthesis
K03844	M00055: N_glycan_precursor_biosynthesis
K03845	M00055: N_glycan_precursor_biosynthesis
K03846	M00055: N_glycan_precursor_biosynthesis
K03847	M00055: N_glycan_precursor_biosynthesis
K03846	M00055: N_glycan_precursor_biosynthesis
K00729	M00055: N_glycan_precursor_biosynthesis
K03848	M00055: N_glycan_precursor_biosynthesis
K03849	M00055: N_glycan_precursor_biosynthesis
K03850	M00055: N_glycan_precursor_biosynthesis
K00710	M00056: O_glycan_biosynthesis_mucin_type_core
K00731	M00056: O_glycan_biosynthesis_mucin_type_core
K09653	M00056: O_glycan_biosynthesis_mucin_type_core
K00727	M00056: O_glycan_biosynthesis_mucin_type_core
K09662	M00056: O_glycan_biosynthesis_mucin_type_core
K09663	M00056: O_glycan_biosynthesis_mucin_type_core
K00739	M00056: O_glycan_biosynthesis_mucin_type_core
K00771	M00057: Glycosaminoglycan_biosynthesis_linkage_tetrasaccharide
K00733	M00057: Glycosaminoglycan_biosynthesis_linkage_tetrasaccharide
K00734	M00057: Glycosaminoglycan_biosynthesis_linkage_tetrasaccharide
K10158	M00057: Glycosaminoglycan_biosynthesis_linkage_tetrasaccharide
K00746	M00058: Glycosaminoglycan_biosynthesis_chondroitin_sulfate_backbone
K13499	M00058: Glycosaminoglycan_biosynthesis_chondroitin_sulfate_backbone
K00747	M00058: Glycosaminoglycan_biosynthesis_chondroitin_sulfate_backbone
K03419	M00058: Glycosaminoglycan_biosynthesis_chondroitin_sulfate_backbone
K02369	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02370	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02366	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02367	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02368	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02370	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02576	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02577	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02578	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K02579	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K01793	M00059: Glycosaminoglycan_biosynthesis_heparan_sulfate_backbone
K00677	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K02535	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K02536	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K03269	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K09949	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K00748	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K00912	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K02527	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K02517	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K02560	M00060: KDO2_lipid_A_biosynthesis_Raetz_pathway_LpxL_LpxM_type
K01812	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K00040	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K01686	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K08323	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K00874	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K01625	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K17463	M00061: D_Glucuronate_degradation_D_glucuronate_pyruvate_D_glyceraldehyde_3P
K06041	M00063: CMP_KDO_biosynthesis
K01627	M00063: CMP_KDO_biosynthesis
K03270	M00063: CMP_KDO_biosynthesis
K00979	M00063: CMP_KDO_biosynthesis
K03271	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K03272	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K21344	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K03273	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K03272	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K21345	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K03274	M00064: ADP_L_glycero_D_manno_heptose_biosynthesis
K03857	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K03859	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K03858	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K03861	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K03860	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K11001	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K11002	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K09658	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K03434	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05283	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05284	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K07541	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K07542	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05285	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05286	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05288	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05287	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05310	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K05287	M00065: GPI_anchor_biosynthesis_core_oligosaccharide
K00720	M00066: Lactosylceramide_biosynthesis
K07553	M00066: Lactosylceramide_biosynthesis
K09905	M00066: Lactosylceramide_biosynthesis
K04628	M00067: Sulfoglycolipids_biosynthesis_ceramide_1_alkyl_2_acylglycerol_sulfatide_seminolipid
K01019	M00067: Sulfoglycolipids_biosynthesis_ceramide_1_alkyl_2_acylglycerol_sulfatide_seminolipid
K01988	M00068: Glycosphingolipid_biosynthesis_globo_series_LacCer_Gb4Cer
K00719	M00068: Glycosphingolipid_biosynthesis_globo_series_LacCer_Gb4Cer
K03370	M00069: Glycosphingolipid_biosynthesis_ganglio_series_LacCer_GT3
K03371	M00069: Glycosphingolipid_biosynthesis_ganglio_series_LacCer_GT3
K03369	M00069: Glycosphingolipid_biosynthesis_ganglio_series_LacCer_GT3
K03766	M00070: Glycosphingolipid_biosynthesis_lacto_series_LacCer_Lc4Cer
K07819	M00070: Glycosphingolipid_biosynthesis_lacto_series_LacCer_Lc4Cer
K07820	M00070: Glycosphingolipid_biosynthesis_lacto_series_LacCer_Lc4Cer
